window_id,cycles,class,target_mode,applied_mode,switched,fetched_insts,committed_insts,squashed_insts,branch_mispredicts,commit_blocked_mem_cycles,avg_outstanding_misses_proxy,avg_iq_occupancy,iq_saturation_ratio,branch_recovery_ratio,squash_ratio,commit_activity_ratio,avg_inflight_proxy
37,5000,High-MLP memory dominated,aggressive,aggressive,0,6010,5997,0,0,2355,41.7624,10.5528,0,0,0,0.997837,81.1292
38,5000,High-MLP memory dominated,aggressive,aggressive,0,5983,5874,0,0,2192,40.913,9.9824,0,0,0,0.981782,74.584
39,5000,High-MLP memory dominated,aggressive,aggressive,0,5659,5814,0,0,2104,38.8176,8.7406,0,0,0,1.02739,63.7258
40,5000,High-MLP memory dominated,aggressive,aggressive,0,5406,5411,0,0,2204,40.8282,9.5898,0,0,0,1.00092,72.73
41,5000,High-MLP memory dominated,aggressive,aggressive,0,5432,5347,0,0,2000,38.6716,8.579,0,0,0,0.984352,62.5594
42,5000,High-MLP memory dominated,aggressive,aggressive,0,5471,5571,0,0,2194,40.2898,9.4388,0,0,0,1.01828,70.5786
43,5000,High-MLP memory dominated,aggressive,aggressive,0,5472,5472,0,0,2384,41.1838,9.901,0,0,0,1,75.205
44,5000,High-MLP memory dominated,aggressive,aggressive,0,5075,4875,0,0,1971,39.152,8.3584,0,0,0,0.960591,61.4518
45,5000,High-MLP memory dominated,aggressive,aggressive,0,5518,5628,0,0,2294,40.482,9.5402,0,0,0,1.01993,71.65
46,5000,High-MLP memory dominated,aggressive,aggressive,0,5479,5555,0,0,2261,40.43,9.5222,0,0,0,1.01387,71.6074
47,5000,High-MLP memory dominated,aggressive,aggressive,0,5470,5347,0,0,2154,40.6536,9.4838,0,0,0,0.977514,71.8194
48,5000,High-MLP memory dominated,aggressive,aggressive,0,5964,5955,86,0,2379,41.786,10.902,0.0018,0.0024,0.0144199,0.998491,81.0548
49,5000,High-MLP memory dominated,aggressive,aggressive,0,5746,5655,0,0,2222,42.5674,11.0138,0,0,0,0.984163,83.17
50,5000,High-MLP memory dominated,aggressive,aggressive,0,5239,5315,0,0,2331,42.7858,10.681,0,0,0,1.01451,82.3764
51,5000,High-MLP memory dominated,aggressive,aggressive,0,5997,5875,0,0,2518,44.0222,11.9818,0,0,0,0.979656,92.1108
52,5000,High-MLP memory dominated,aggressive,aggressive,0,5819,5955,0,0,2407,42.9226,11.3184,0,0,0,1.02337,85.0898
53,5000,High-MLP memory dominated,aggressive,aggressive,0,5480,5388,0,0,2207,42.3996,10.6882,0,0,0,0.983212,80.9178
54,5000,High-MLP memory dominated,aggressive,aggressive,0,6029,6049,0,0,2306,42.3892,11.1988,0,0,0,1.00332,83.5804
55,5000,High-MLP memory dominated,aggressive,aggressive,0,5859,5917,0,0,2275,41.418,10.6006,0,0,0,1.0099,78.181
56,5000,High-MLP memory dominated,aggressive,aggressive,0,5538,5544,0,0,2563,43.927,11.547,0,0,0,1.00108,90.1172
57,5000,High-MLP memory dominated,aggressive,aggressive,0,5406,5400,0,0,2094,42.0276,10.4402,0,0,0,0.99889,78.5126
58,5000,High-MLP memory dominated,aggressive,aggressive,0,5998,6000,0,0,2449,43.195,11.7072,0,0,0,1.00033,88.2342
59,5000,High-MLP memory dominated,aggressive,aggressive,0,5858,5856,0,0,2268,42.6154,11.0678,0,0,0,0.999659,82.7458
