experiment,type,simTicks,simInsts,ipc,cpi,runtime_dynamic_power_W,runtime_dynamic_energy_J,total_runtime_energy_J,total_windows,switch_count,gate_leakage_W,hostSeconds,meta_cmd,meta_maxinsts,meta_outdir,meta_run_tag,meta_summary_file,meta_timestamp,meta_workload_args,meta_workload_path,numCycles,result_dir,simOps,simSeconds,subthreshold_leakage_W,meta_num_cores,avg_avg_inflight_proxy,avg_avg_outstanding_misses_proxy,avg_branch_recovery_ratio,avg_commit_activity_ratio,avg_iq_saturation_ratio,avg_squash_ratio,class_Control_dominated_count,class_Control_dominated_pct,class_High_MLP_memory_dominated_count,class_High_MLP_memory_dominated_pct,class_Resource_contention___compute_dominated_count,class_Resource_contention___compute_dominated_pct,meta_window_cycles,mode_aggressive_count,mode_aggressive_pct,mode_conservative_count,mode_conservative_pct,switch_pct,class_Serialized_memory_dominated_count,class_Serialized_memory_dominated_pct,meta_conservative_dispatch_width,meta_conservative_fetch_width,meta_conservative_inflight_cap,meta_conservative_iq_cap,meta_conservative_lsq_cap,meta_conservative_rename_width,meta_extra_params,meta_outdir_base,mode_control_profile_count,mode_control_profile_pct,mode_high_mlp_profile_count,mode_high_mlp_profile_pct,mode_resource_profile_count,mode_resource_profile_pct,mode_serialized_profile_count,mode_serialized_profile_pct
formal_gapbs_pr_g20_fw4cap128,adaptive_v2,18233348500,50000001,1.371114,0.729334,,,,14559,4924,,144.40,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_pr_g20_fw4cap128/archive/2026-04-02T19_03_26-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=4 --param system.cpu\[0\].adaptiveConservativeInflightCap=128 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/pr --options=-g\ 20\ -n\ 1,50000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_pr_g20_fw4cap128/archive/2026-04-02T19_03_26-04_00,formal_gapbs_pr_g20_fw4cap128,,2026-04-02T19:03:26-04:00,-g 20 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/pr,36466698,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\formal_gapbs_pr_g20_fw4cap128\archive\2026-04-02T19_03_26-04_00,51462840,0.018233,,,42.265677,8.954793,0.089587,0.653526,0.000057,0.231255,5130,35.24,3,0.02,9422,64.72,2500,9335,64.12,5224,35.88,33.82,4,0.03,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
formal_gapbs_pr_g20_fw5cap160,adaptive_v2,18150117500,50000001,1.377402,0.726005,,,,14493,4606,,150.70,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_pr_g20_fw5cap160/archive/2026-04-02T19_05_50-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=5 --param system.cpu\[0\].adaptiveConservativeInflightCap=160 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/pr --options=-g\ 20\ -n\ 1,50000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_pr_g20_fw5cap160/archive/2026-04-02T19_05_50-04_00,formal_gapbs_pr_g20_fw5cap160,,2026-04-02T19:05:50-04:00,-g 20 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/pr,36300236,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\formal_gapbs_pr_g20_fw5cap160\archive\2026-04-02T19_05_50-04_00,51462840,0.018150,,,44.187626,9.257780,0.091978,0.639249,0.000061,0.236602,8679,59.88,3,0.02,5807,40.07,2500,5812,40.10,8681,59.90,31.78,4,0.03,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
formal_gapbs_pr_powsaver,adaptive_v2,22478003500,50000001,1.112198,0.899120,,,,17956,11680,,137.55,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_pr_powsaver/archive/2026-04-02T14_04_40-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=1 --param system.cpu\[0\].adaptiveConservativeInflightCap=64 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/pr --options=-g\ 20\ -n\ 1 --param system.cpu\[0\].adaptiveSwitchHysteresis=0 --param system.cpu\[0\].adaptiveMinModeWindows=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.08 --param system.cpu\[0\].adaptiveOutstandingMissThres=6,50000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_pr_powsaver/archive/2026-04-02T14_04_40-04_00,formal_gapbs_pr_powsaver,,2026-04-02T14:04:40-04:00,-g 20 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/pr,44956008,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\formal_gapbs_pr_powsaver\archive\2026-04-02T14_04_40-04_00,51462840,0.022478,,,27.340723,5.679091,0.070132,0.737013,0.000061,0.170077,5840,32.52,13,0.07,9848,54.85,2500,9861,54.92,8095,45.08,65.05,2255,12.56,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
formal_gapbs_pr_v2,adaptive_v2,19323523500,50000000,1.293762,0.772940,,,,7714,3519,,133.03,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_pr_v2/archive/2026-04-02T12_58_58-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=5000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/pr --options=-g\ 20\ -n\ 1\ -i\ 10\ -t\ 1e-4,50000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_pr_v2/archive/2026-04-02T12_58_58-04_00,formal_gapbs_pr_v2,,2026-04-02T12:58:58-04:00,-g 20 -n 1 -i 10 -t 1e-4,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/pr,38647048,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\formal_gapbs_pr_v2\archive\2026-04-02T12_58_58-04_00,51462889,0.019324,,,27.200930,5.494931,0.082205,0.678560,0.000058,0.208566,3016,39.10,2,0.03,4693,60.84,5000,4194,54.37,3520,45.63,45.62,3,0.04,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
formal_gapbs_sssp_g20_fw5cap160,adaptive_v2,18170662500,50000000,1.375844,0.726827,,,,14512,4584,,126.39,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_sssp_g20_fw5cap160/archive/2026-04-02T16_28_34-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=5 --param system.cpu\[0\].adaptiveConservativeInflightCap=160 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/sssp --options=-g\ 20\ -n\ 1,50000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_sssp_g20_fw5cap160/archive/2026-04-02T16_28_34-04_00,formal_gapbs_sssp_g20_fw5cap160,,2026-04-02T16:28:34-04:00,-g 20 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/sssp,36341326,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\formal_gapbs_sssp_g20_fw5cap160\archive\2026-04-02T16_28_34-04_00,51454076,0.018171,,,43.108834,9.459280,0.081399,0.651091,0.000057,0.217632,8196,56.48,5,0.03,6307,43.46,2500,6281,43.28,8231,56.72,31.59,4,0.03,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
formal_gapbs_sssp_g20_gentle,adaptive_v2,18339039500,50000000,1.363212,0.733562,,,,14646,4582,,125.54,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_sssp_g20_gentle/archive/2026-04-02T15_01_47-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=4 --param system.cpu\[0\].adaptiveConservativeInflightCap=128 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/sssp --options=-g\ 20\ -n\ 1,50000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_sssp_g20_gentle/archive/2026-04-02T15_01_47-04_00,formal_gapbs_sssp_g20_gentle,,2026-04-02T15:01:47-04:00,-g 20 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/sssp,36678080,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\formal_gapbs_sssp_g20_gentle\archive\2026-04-02T15_01_47-04_00,51454076,0.018339,,,41.836317,9.254449,0.078395,0.679836,0.000057,0.222644,7160,48.89,5,0.03,7479,51.07,2500,7331,50.05,7315,49.95,31.28,2,0.01,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
formal_gapbs_tc_g20_fw5cap160,adaptive_v2,18291277500,50000003,1.366772,0.731651,,,,14609,4609,,154.03,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_tc_g20_fw5cap160/archive/2026-04-02T16_25_58-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=5 --param system.cpu\[0\].adaptiveConservativeInflightCap=160 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc --options=-g\ 20\ -n\ 1,50000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_tc_g20_fw5cap160/archive/2026-04-02T16_25_58-04_00,formal_gapbs_tc_g20_fw5cap160,,2026-04-02T16:25:58-04:00,-g 20 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc,36582556,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\formal_gapbs_tc_g20_fw5cap160\archive\2026-04-02T16_25_58-04_00,51461583,0.018291,,,55.290639,9.892965,0.163665,0.532282,0.000046,0.323443,10172,69.63,1,0.01,4432,30.34,2500,4626,31.67,9983,68.33,31.55,4,0.03,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
formal_gapbs_tc_g20_gentle,adaptive_v2,17975912500,50000003,1.390750,0.719036,,,,14357,4609,,162.41,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_tc_g20_gentle/archive/2026-04-02T14_56_57-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=4 --param system.cpu\[0\].adaptiveConservativeInflightCap=128 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc --options=-g\ 20\ -n\ 1,50000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_gapbs_tc_g20_gentle/archive/2026-04-02T14_56_57-04_00,formal_gapbs_tc_g20_gentle,,2026-04-02T14:56:57-04:00,-g 20 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc,35951826,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\formal_gapbs_tc_g20_gentle\archive\2026-04-02T14_56_57-04_00,51461583,0.017976,,,49.470941,9.629558,0.123925,0.587471,0.000045,0.279689,9478,66.02,6,0.04,4868,33.91,2500,4873,33.94,9484,66.06,32.10,5,0.03,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
formal_polybench_atax_v2,adaptive_v2,34581474000,50000003,0.722930,1.383259,,,,13828,0,,170.17,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_polybench_atax_v2/archive/2026-04-02T13_03_56-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=5000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/atax/atax,50000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_polybench_atax_v2/archive/2026-04-02T13_03_56-04_00,formal_polybench_atax_v2,,2026-04-02T13:03:56-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/atax/atax,69162949,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\formal_polybench_atax_v2\archive\2026-04-02T13_03_56-04_00,64176945,0.034581,,,33.272146,33.574456,0.001292,0.975812,0.000006,0.009104,,,2,0.01,13826,99.99,5000,13828,100.00,,,0.00,,,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
formal_polybench_bicg_v2,adaptive_v2,33760593000,50000006,0.740508,1.350424,,,,13500,0,,173.82,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_polybench_bicg_v2/archive/2026-04-02T13_09_34-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=5000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/bicg/bicg,50000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_polybench_bicg_v2/archive/2026-04-02T13_09_34-04_00,formal_polybench_bicg_v2,,2026-04-02T13:09:34-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/bicg/bicg,67521187,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\formal_polybench_bicg_v2\archive\2026-04-02T13_09_34-04_00,63017929,0.033761,,,30.064340,33.281248,0.001555,0.980912,0.000013,0.011131,,,2,0.01,13498,99.99,5000,13500,100.00,,,0.00,,,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
formal_polybench_jacobi_2d_v2,adaptive_v2,43233987500,50000002,0.578249,1.729359,,,,17289,0,,207.30,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_polybench_jacobi_2d_v2/archive/2026-04-02T13_15_46-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=5000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/jacobi-2d/jacobi-2d,50000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/formal_polybench_jacobi_2d_v2/archive/2026-04-02T13_15_46-04_00,formal_polybench_jacobi_2d_v2,,2026-04-02T13:15:46-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/jacobi-2d/jacobi-2d,86467976,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\formal_polybench_jacobi_2d_v2\archive\2026-04-02T13_15_46-04_00,67958662,0.043234,,,52.944384,37.793714,0.000755,0.984835,0.000006,0.007630,,,2915,16.86,14374,83.14,5000,17289,100.00,,,0.00,,,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,,,,
hash_probe_chain,adaptive_v2,49106787500,50000005,0.509095,1.964271,83.5982,4.10524,4.57746,19642,0,0.330607,1111.90,/home/rock/project/gem5/build/ARM/gem5.opt --outdir=/home/rock/project/gem5/runs/adaptive/v2/hash_probe_chain/latest /home/rock/project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=5000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c workloads/hash_probe_chain/bin/arm/linux/hash_probe_chain --options=131072\ 64\ 1,50000000,/home/rock/project/gem5/runs/adaptive/v2/hash_probe_chain/latest,hash_probe_chain,/home/rock/project/gem5/runs/adaptive/v2/hash_probe_chain/latest/adaptive_config_summary.md,2026-03-31T12:24:06-04:00,131072 64 1,workloads/hash_probe_chain/bin/arm/linux/hash_probe_chain,98213576,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\hash_probe_chain\latest,54509004,0.049107,9.28566,,89.478450,22.050005,0.039700,0.538217,0.378593,0.292585,,,19399,98.76,243,1.24,5000,19642,100.00,,,0.00,,,0,2,96,0,0,0,,,,,,,,,,
